txn_id,upi_id,timestamp,amount,location,transaction_type,device,ip_address,label
3c4f5307-c4dd-4a35-820f-dc8dd97bfd00,user4452@axis,2025-03-24T20:15:29.002581,67.71,Kolkata,Peer-to-Peer,Android,222.120.141.250,legit
760ea850-57a1-44a3-91c3-78c4e729ead4,user4217@kotak,2025-04-05T17:16:29.002581,41.58,Chennai,Merchant-Payment,Android,7.45.176.10,legit
3058c29a-dce2-4eca-bb04-735632714359,user4168@pnb,2025-04-14T22:41:29.002581,18.63,Kolkata,Recharge,iOS,33.63.224.113,legit
05702634-a425-44f9-8844-d7e66bc64d54,user2492@hdfc,2025-03-30T11:06:29.002581,79.52,Kolkata,Peer-to-Peer,Android,28.97.235.28,legit
67fd8022-846c-4ad8-9236-b9fe33d911ba,user174@sbi,2025-04-11T11:17:29.002581,81.22,Bengaluru,Peer-to-Peer,iOS,249.74.158.103,legit
542eadf7-9937-40fb-aa5e-8ce949940d2f,user2478@sbi,2025-03-20T21:19:29.002581,25.85,Noida,Merchant-Payment,Web,223.113.90.247,legit
08e24490-9f07-4d37-b228-bf00306ca977,user3919@kotak,2025-04-02T14:41:29.002581,162.88,Mumbai,Merchant-Payment,Android,11.130.90.152,legit
18a0cba6-d102-48da-9f9e-fbccb8615fa3,user3584@icici,2025-03-31T01:16:29.002581,89.56,Bengaluru,Bill-Payment,iOS,61.95.41.5,legit
4e9bca01-e793-4d61-b6e3-b6fafe3d4fac,user1565@axis,2025-03-28T07:26:29.002581,61.19,Noida,Bill-Payment,Android,239.30.250.198,legit
31d6b1d9-0daf-45b0-a679-362135614ee9,user3598@kotak,2025-04-05T07:01:29.002581,136.62,Bengaluru,Peer-to-Peer,iOS,184.14.118.47,legit
584c810e-be99-412d-bbb2-9b84a3358dbc,user4588@pnb,2025-04-11T19:36:29.002581,286.54,Pune,Peer-to-Peer,Android,123.104.250.142,legit
d4df8154-aad2-4946-9b8e-19e956bfb858,user531@hdfc,2025-04-11T22:52:29.002581,56.89,Pune,Peer-to-Peer,iOS,83.140.53.146,legit
cc965522-a539-4506-ae47-0e0ff1da0cf2,user2854@kotak,2025-03-29T10:31:29.002581,81.23,Chennai,Merchant-Payment,Android,240.152.119.29,legit
559a9b9e-82a7-4e11-b3c6-243549e78202,user2786@icici,2025-04-04T07:13:29.002581,376.61,Delhi,Bill-Payment,iOS,178.159.45.199,legit
a911360a-f5b0-46d4-98db-a55bd65d4ae1,user4699@kotak,2025-03-31T14:05:29.002581,85.76,Delhi,Recharge,iOS,116.69.139.36,legit
4585341f-da65-4c8e-ae53-9aea72dda2fb,user3282@axis,2025-03-31T12:22:29.002581,28.41,Pune,Merchant-Payment,Web,239.2.44.77,legit
7b4e2fe7-7569-4d31-8cb3-f2a91f310e83,user2015@pnb,2025-03-20T16:09:29.002581,180.34,Hyderabad,Peer-to-Peer,iOS,224.146.210.149,legit
81942ecb-b749-4512-8fe2-d905af7782a0,user4922@icici,2025-04-06T03:11:29.002581,41.11,Chennai,Bill-Payment,iOS,185.156.201.213,legit
4c8a57bb-7e6c-4f45-a277-4863e6b37032,user883@kotak,2025-03-23T03:49:29.002581,40.4,Kolkata,Merchant-Payment,iOS,5.155.85.17,legit
a316e17c-be8b-4569-8a1c-e3ee21333ea3,user546@icici,2025-04-09T00:18:29.002581,102.09,Noida,Peer-to-Peer,Android,176.247.15.157,legit
67e757c9-a474-4a98-9456-b6d45222f8a0,user2836@axis,2025-03-25T15:09:29.002581,21.3,Mumbai,Bill-Payment,iOS,53.40.155.252,legit
f86b1c6e-c343-422a-b297-a823c9cf4325,user4630@axis,2025-04-10T07:35:29.002581,23.8,Mumbai,Merchant-Payment,iOS,208.66.196.14,legit
bb89d24b-433b-4f94-b377-d88fab70c01e,user371@axis,2025-04-13T09:48:29.002581,160.98,Mumbai,Bill-Payment,Android,71.58.242.80,legit
0d8f04aa-5064-4113-bedd-3b9812378c83,user3166@icici,2025-03-21T07:54:29.002581,45.28,Pune,Merchant-Payment,iOS,114.43.215.80,legit
8b132082-bfc1-4950-b597-c114a6006388,user1423@pnb,2025-04-17T04:51:29.002581,420.35,Chennai,Bill-Payment,Web,252.78.25.197,legit
ac53e991-42b2-4cc3-a614-b4ed09e4fda6,user4741@axis,2025-03-27T03:03:29.002581,35.6,Mumbai,Recharge,Web,169.138.174.220,legit
25a41361-5cb6-44f1-a358-87a6177ba9cb,user234@pnb,2025-04-07T02:17:29.002581,74.13,Mumbai,Merchant-Payment,Android,171.38.252.244,legit
ef909008-da7b-4161-b21f-632277e7378f,user2194@icici,2025-04-07T06:26:29.002581,39.04,Pune,Bill-Payment,Android,102.129.134.192,legit
f029664c-c1fd-4d1b-b31c-8d4ef2c1668e,user2534@axis,2025-03-22T03:31:29.002581,32.57,Chennai,Bill-Payment,Android,98.30.33.68,legit
d4e24fee-8699-4f91-93ca-cefbd4ed4a45,user1804@sbi,2025-03-28T02:53:29.002581,123.62,Chennai,Bill-Payment,iOS,31.133.151.184,legit
2414e618-877d-470f-8ba5-096b5ae0008c,user4799@axis,2025-03-22T15:52:29.002581,40.12,Hyderabad,Bill-Payment,Android,121.201.94.218,legit
fc0cd6cd-c926-490c-bc93-1dc692dbf53a,user4888@kotak,2025-04-06T02:08:29.002581,18.63,Mumbai,Peer-to-Peer,Web,28.113.115.253,legit
a13a311c-ae7d-4c72-b5a0-de9c96f2879a,user4546@sbi,2025-03-23T12:26:29.002581,81.67,Hyderabad,Peer-to-Peer,Android,179.56.236.118,legit
fe0a8022-34ed-48ae-b8f8-a1cc55412521,user580@axis,2025-04-08T23:57:29.002581,221.96,Bengaluru,Merchant-Payment,Web,129.201.80.195,legit
65334185-b194-44e4-ba3f-4091f1957791,user2724@kotak,2025-04-03T16:04:29.002581,29.93,Delhi,Recharge,iOS,166.74.146.39,legit
11326386-5c6e-43df-99e5-2a78203c302e,user839@kotak,2025-04-07T01:04:29.002581,438.07,Delhi,Recharge,Web,77.174.74.61,legit
82735c1a-3fc3-462e-b2f3-663576daaf6a,user1192@axis,2025-03-26T11:18:29.002581,23.53,Chennai,Bill-Payment,Android,53.141.167.56,legit
3c92d06d-c553-407b-9d6c-2ff82193b6b9,user758@hdfc,2025-04-07T22:04:29.002581,62.95,Delhi,Bill-Payment,Web,168.72.169.221,legit
839d1b1c-d976-4c66-a948-5383e3f03d78,user2556@kotak,2025-03-24T19:45:29.002581,29.18,Pune,Merchant-Payment,iOS,119.185.105.218,legit
adc0201c-2830-4745-8d47-751c6d2bd826,user265@axis,2025-04-05T00:40:29.002581,66.59,Hyderabad,Recharge,Web,94.64.166.80,legit
11aa6987-850b-4782-8d00-6e46bda342c9,user1688@icici,2025-03-21T11:32:29.002581,18.03,Hyderabad,Merchant-Payment,iOS,108.15.106.157,legit
62e39e3e-664b-4526-8c7f-fb7c7a9045ea,user2099@pnb,2025-04-03T06:00:29.002581,48.47,Hyderabad,Bill-Payment,iOS,13.32.151.214,legit
638b1fd3-5840-424f-99af-a0a912d8d9e3,user1332@pnb,2025-04-14T07:36:29.002581,50.22,Kolkata,Bill-Payment,Android,192.243.28.17,legit
d1c3bb99-752f-4760-95d8-8352b5c05ad2,user1811@kotak,2025-03-30T16:45:29.002581,46.53,Mumbai,Recharge,Web,12.156.135.92,legit
4236f255-df79-40c5-bb92-be974df637bb,user1565@sbi,2025-03-31T10:10:29.002581,33.67,Pune,Peer-to-Peer,Android,193.229.176.226,legit
5bbf80bc-25e0-4f35-84f7-f5002c0c866c,user1499@icici,2025-03-23T23:05:29.002581,41.34,Hyderabad,Bill-Payment,Android,167.63.128.248,legit
75adf569-6c5d-4ef2-9d5c-3182517fafa8,user3617@sbi,2025-04-06T22:35:29.002581,19.75,Delhi,Peer-to-Peer,Android,26.22.36.27,legit
c49ec03b-4369-470a-821d-e4250f5d6996,user585@kotak,2025-04-12T13:00:29.002581,47.93,Delhi,Merchant-Payment,Android,154.77.250.235,legit
87dc1789-173f-49b8-aa48-343ebfc27b51,user2681@pnb,2025-03-26T13:24:29.002581,89.15,Noida,Recharge,Web,8.75.50.88,legit
4675fc7b-66d9-438f-8be5-c52814999a8c,user2052@pnb,2025-04-13T07:28:29.002581,49.69,Delhi,Merchant-Payment,Web,158.12.89.19,legit
3f140d78-6f95-41ca-b918-9ba34fa7c930,user1867@kotak,2025-04-11T12:04:29.002581,13.47,Kolkata,Bill-Payment,iOS,47.144.53.64,legit
0a42ee7b-ccc7-459d-8921-b1a29c629123,user2852@icici,2025-03-29T14:51:29.002581,68.7,Kolkata,Merchant-Payment,Web,23.0.50.151,legit
e8563ef6-32e1-4158-b0ea-bff803b98b65,user3897@hdfc,2025-04-11T00:29:29.002581,55.2,Delhi,Bill-Payment,iOS,208.37.162.221,legit
c778ca1b-7f4d-483d-b697-c1b028976887,user192@axis,2025-04-05T09:35:29.002581,36.64,Kolkata,Merchant-Payment,iOS,134.203.197.66,legit
85611112-c335-4cb5-ad38-dc7a06ec2e5a,user3321@kotak,2025-04-15T22:32:29.002581,90.34,Chennai,Recharge,iOS,158.250.74.200,legit
640c9065-636f-4e3b-af78-568a8eaee0d4,user76@pnb,2025-04-05T05:18:29.002581,148.24,Chennai,Peer-to-Peer,Web,244.43.24.147,legit
0867965f-39a0-4650-9cea-9f0787c6ec74,user4676@hdfc,2025-03-28T00:19:29.002581,19.51,Kolkata,Bill-Payment,iOS,24.238.153.111,legit
00fb3fc8-5528-4eaf-8868-1fe7e73d882e,user2117@pnb,2025-03-28T05:56:29.002581,122.1,Hyderabad,Bill-Payment,iOS,30.171.200.21,legit
ba9e03db-6b68-41c4-b7ed-b60b8293df65,user4103@hdfc,2025-03-26T07:04:29.002581,60.35,Delhi,Bill-Payment,Android,27.69.235.15,legit
cba66dcc-c8f4-46e2-85a6-23ace5ad2a95,user3652@hdfc,2025-03-30T13:14:29.002581,169.57,Kolkata,Recharge,Web,19.15.125.163,legit
d968d448-14c0-43b9-b556-8d2bffff0496,user631@icici,2025-03-29T00:23:29.002581,56.62,Bengaluru,Bill-Payment,Android,209.151.14.229,legit
da6c7f75-2550-45b0-b425-71ee1f45f8f2,user4887@axis,2025-04-16T17:12:29.002581,51.51,Pune,Merchant-Payment,Web,35.94.201.119,legit
c6b65a50-13ba-425b-996f-48df39cd9c8b,user1274@icici,2025-04-13T16:54:29.002581,88.76,Bengaluru,Recharge,Web,172.42.206.93,legit
6c7e5191-b67c-4302-ac17-d3ad733a5765,user1869@hdfc,2025-04-03T16:57:29.002581,68.6,Pune,Peer-to-Peer,iOS,226.141.219.225,legit
85d615dd-8d00-4bf6-8739-08e329adf8de,user2489@kotak,2025-03-24T20:06:29.002581,43.94,Delhi,Peer-to-Peer,iOS,121.86.69.153,legit
8cb8b38a-fda8-43e0-856a-6834f9ea6f2a,user4516@axis,2025-03-30T11:47:29.002581,87.32,Mumbai,Recharge,iOS,209.125.75.70,legit
0cb3b5c9-42c2-4023-a002-09955d20c2e4,user4289@kotak,2025-04-06T18:05:29.002581,81.07,Mumbai,Peer-to-Peer,Web,238.221.9.115,legit
2a3aa14b-ad3c-4284-8d43-90c6274a4606,user622@axis,2025-03-26T19:34:29.002581,63.59,Mumbai,Bill-Payment,Web,234.236.58.25,legit
e2879c3e-64d8-42c5-9dfc-aa8b5dbbb46e,user111@icici,2025-04-02T04:27:29.002581,85.0,Chennai,Bill-Payment,Web,118.5.177.112,legit
07021e0c-c688-4c97-ac9c-a078da7b4d3d,user1067@icici,2025-03-25T15:26:29.002581,115.58,Delhi,Bill-Payment,iOS,176.74.159.178,legit
5943cf57-1fd3-4597-95d1-7c69a280b80e,user518@sbi,2025-03-22T09:49:29.002581,157.44,Bengaluru,Bill-Payment,Web,64.106.103.134,legit
a3595a8e-5671-4590-a015-c8a4300782fc,user1631@axis,2025-04-15T14:08:29.002581,25.14,Hyderabad,Peer-to-Peer,Web,59.245.12.223,legit
cd208d43-abc2-403b-95bb-85178481c2ac,user3448@pnb,2025-03-27T23:41:29.002581,64.9,Kolkata,Recharge,Android,29.42.2.24,legit
e445aecc-f70e-42d4-a15d-2978c7bc8f69,user3171@pnb,2025-03-30T14:08:29.002581,15.93,Mumbai,Peer-to-Peer,iOS,110.208.55.148,legit
626a24f3-7bb0-4482-b969-a66f6dd13fdc,user3191@sbi,2025-04-09T16:40:29.002581,106.03,Delhi,Recharge,Android,118.116.221.190,legit
1057bfab-2a64-4591-847f-df2cccdd9424,user471@sbi,2025-04-17T03:45:29.002581,110.81,Delhi,Peer-to-Peer,iOS,1.35.141.18,legit
4b9a163c-45b7-4c52-a22e-823332d22a32,user712@kotak,2025-03-30T09:23:29.002581,155.83,Chennai,Recharge,Android,103.252.28.41,legit
e05df536-95c4-4f7c-98a5-7ffd80a23d1e,user2141@kotak,2025-03-21T01:21:29.002581,19.96,Hyderabad,Merchant-Payment,Web,9.101.58.53,legit
91104986-370e-48a6-895d-51d40d6f309c,user4725@kotak,2025-04-01T22:05:29.002581,114.0,Delhi,Recharge,Android,142.227.32.242,legit
8926dec0-3b64-4e5a-afff-e29612c2f941,user4192@hdfc,2025-04-01T19:09:29.002581,99.56,Hyderabad,Recharge,Web,157.159.189.144,legit
88e356b0-d456-4f7f-9086-7c907d9b261f,user4528@hdfc,2025-04-14T18:39:29.002581,133.62,Kolkata,Merchant-Payment,Android,11.9.155.177,legit
817daac7-7be9-4651-a500-ed0bd8bfef4a,user1978@pnb,2025-04-07T13:55:29.002581,30.81,Mumbai,Peer-to-Peer,Android,250.163.39.43,legit
fb4eccaa-3856-4c9c-9144-914d1f825fa2,user4754@axis,2025-04-01T04:46:29.002581,156.33,Noida,Bill-Payment,Android,212.21.163.91,legit
1b10e6f2-d2bf-4e20-83f8-ae838619f67d,user2748@kotak,2025-03-22T18:29:29.002581,114.38,Delhi,Merchant-Payment,Web,213.26.121.23,legit
a4154197-5c29-4d09-8f6c-cf1f22ca986b,user675@sbi,2025-04-02T05:41:29.002581,11.43,Delhi,Merchant-Payment,Android,248.63.147.30,legit
5d8f2c05-092e-427d-9ee9-7a10b58e7f9f,user4641@pnb,2025-04-02T19:48:29.002581,21.95,Pune,Recharge,Android,10.210.72.191,legit
662a16a4-c20e-4864-b982-268495e455d2,user4181@kotak,2025-04-01T16:13:29.002581,95.13,Bengaluru,Bill-Payment,iOS,165.206.200.165,legit
1b0b08d4-72ab-4f6c-be52-c81f9e9b0034,user1682@pnb,2025-03-29T18:00:29.002581,207.66,Delhi,Merchant-Payment,Web,134.56.230.136,legit
a36d6388-4339-4cf1-b078-3ec7329636cb,user3821@kotak,2025-04-17T01:34:29.002581,24.7,Pune,Merchant-Payment,iOS,220.221.234.140,legit
db62287a-e7d6-4b4f-a38e-1d78db9be732,user2377@kotak,2025-03-31T14:24:29.002581,35.2,Chennai,Peer-to-Peer,iOS,40.18.77.233,legit
0d3f48b0-4f91-4bb5-aa89-f0af2adbff78,user2716@icici,2025-04-03T10:17:29.002581,67.48,Chennai,Bill-Payment,Web,16.67.209.145,legit
b31a921f-f137-43d2-bba9-70aa8bc7755c,user852@axis,2025-04-12T17:21:29.002581,40.76,Pune,Peer-to-Peer,iOS,151.193.84.117,legit
50f9257c-2c54-4482-b798-e2a00e65e12a,user425@axis,2025-04-01T17:36:29.002581,40.28,Pune,Recharge,iOS,223.165.135.179,legit
6d596fac-e4eb-4424-bce6-8ab3f4e2fde5,user959@kotak,2025-03-23T02:16:29.002581,7.67,Noida,Peer-to-Peer,Android,109.37.20.176,legit
36f10a76-7a40-475c-b18c-26b799d30ae4,user1863@sbi,2025-04-11T13:55:29.002581,87.68,Kolkata,Recharge,Android,60.65.170.10,legit
e43e9375-f136-49d6-a7b6-8213ddc8408e,user1003@hdfc,2025-04-09T00:26:29.002581,50.98,Pune,Bill-Payment,Android,118.242.21.112,legit
cb7a4636-9c08-412e-ab84-5934e77ce05c,user545@pnb,2025-03-30T19:42:29.002581,27.2,Kolkata,Bill-Payment,Android,203.130.30.193,legit
91de7f49-585b-44b0-a6c8-917ed2bbbaf9,user3642@axis,2025-04-01T05:35:29.002581,20.92,Bengaluru,Bill-Payment,iOS,93.211.34.104,legit
386a2a26-049a-4c28-b780-7f48787b1cda,user1223@kotak,2025-03-25T01:22:29.002581,170.09,Mumbai,Merchant-Payment,Web,143.162.112.204,legit
6ea3d303-c90f-4161-891c-a8e0dd2af098,user3965@hdfc,2025-04-16T13:17:29.002581,180.31,Pune,Recharge,Android,12.250.192.33,legit
917d9639-4012-43f6-a5fb-3cff160c2159,user3369@kotak,2025-04-09T22:39:29.002581,84.81,Delhi,Bill-Payment,iOS,212.209.91.81,legit
f5db0f8c-5c98-4ba8-85ae-10deb3393313,user4692@axis,2025-04-05T22:06:29.002581,82.21,Mumbai,Peer-to-Peer,iOS,47.172.78.101,legit
dd42bf37-9f06-4e8f-b180-7f55400440ee,user1185@pnb,2025-03-27T21:21:29.002581,71.47,Bengaluru,Peer-to-Peer,Android,105.80.153.98,legit
6875c7f7-7c22-4f62-b052-3d8cf52e5a9d,user2292@pnb,2025-03-24T06:42:29.002581,25.83,Bengaluru,Recharge,iOS,184.3.130.50,legit
fb4c2baa-7be5-4989-bf9a-d03c3dbb7ad3,user4065@kotak,2025-04-18T10:36:29.002581,47.95,Mumbai,Bill-Payment,Web,213.215.25.14,legit
b42e9e0d-746a-4eae-b0f8-c47c1e949034,user3064@kotak,2025-03-25T01:02:29.002581,119.71,Chennai,Merchant-Payment,Android,165.22.153.74,legit
92fafa01-2d70-4d98-a93e-fb4a14edb8a8,user2099@kotak,2025-04-16T09:50:29.002581,32.99,Noida,Merchant-Payment,Android,171.102.123.142,legit
90e7a33c-5f17-4701-901d-34f238ab3f1d,user8@kotak,2025-04-16T06:17:29.002581,31.48,Bengaluru,Bill-Payment,Web,86.13.60.65,legit
eac98c18-1505-478f-97bd-4efb0fc341f0,user1687@axis,2025-04-10T21:51:29.002581,39.93,Hyderabad,Recharge,iOS,126.145.66.114,legit
fb71bbfc-e69b-4111-9f10-a8aa724a4ea9,user4699@kotak,2025-04-13T14:57:29.002581,141.58,Delhi,Merchant-Payment,Web,157.50.41.213,legit
b6dfef7e-dc52-48bf-b6c6-c5037cb2157f,user1127@hdfc,2025-04-07T17:44:29.002581,166.94,Noida,Bill-Payment,Web,171.232.22.222,legit
77838d37-1b82-4a25-9a0d-b2dd82438ae1,user2066@axis,2025-03-24T01:08:29.002581,79.0,Chennai,Recharge,Android,141.148.68.34,legit
6388e2ca-07e0-40ac-9d74-2aab75af7aec,user4122@icici,2025-04-13T20:06:29.002581,8.85,Pune,Bill-Payment,Web,145.74.174.172,legit
5eff8745-bb34-47ae-9906-8b560ae61f37,user2786@hdfc,2025-03-22T22:30:29.002581,81.81,Delhi,Bill-Payment,Web,182.219.32.229,legit
50a60925-753e-440f-b018-23097ab16dcd,user352@hdfc,2025-03-29T07:25:29.002581,69.19,Chennai,Peer-to-Peer,Android,91.79.46.71,legit
7e381adb-023b-4890-b5d1-59cc4b4eb8fa,user206@hdfc,2025-04-13T07:09:29.002581,14.97,Delhi,Merchant-Payment,iOS,53.251.101.180,legit
c12a8a9a-73d8-4147-bb96-9e494ad68dde,user2491@sbi,2025-04-04T00:28:29.002581,20.1,Noida,Bill-Payment,Web,216.78.25.192,legit
dbc211ea-5289-4b5a-8cfc-74815ff67218,user783@hdfc,2025-04-16T19:18:29.002581,56.92,Noida,Bill-Payment,iOS,213.1.232.39,legit
e4c8a360-c89c-4416-8967-a280fb510c64,user2809@kotak,2025-04-16T07:32:29.002581,13.62,Chennai,Merchant-Payment,Web,4.164.135.132,legit
00db0333-1860-428d-bc58-1d9ffcebe5f9,user2997@axis,2025-03-23T06:40:29.002581,142.77,Mumbai,Peer-to-Peer,Web,225.29.13.6,legit
ed0a38f4-7127-4690-a150-f8245a883d55,user98@kotak,2025-03-25T20:02:29.002581,57.19,Kolkata,Merchant-Payment,Android,65.252.43.96,legit
b5f917b5-5a88-42c0-b400-48a0d24d14ab,user94@sbi,2025-03-27T12:33:29.002581,68.83,Delhi,Merchant-Payment,iOS,114.149.213.105,legit
d7625eee-322e-47d0-bb46-0342f44f43db,user2774@sbi,2025-04-03T00:27:29.002581,51.69,Noida,Recharge,Web,52.229.227.243,legit
3879f6f4-396c-4ed3-a385-6dc53908d961,user4944@icici,2025-04-09T05:36:29.002581,17.54,Mumbai,Peer-to-Peer,iOS,122.148.166.40,legit
58abe370-5f04-4784-8c45-bf4059fa5d0a,user1663@hdfc,2025-04-07T02:48:29.002581,166.67,Delhi,Peer-to-Peer,Android,31.232.198.101,legit
406bef3c-e61e-40eb-9f72-5715bc1c6138,user4450@icici,2025-04-12T07:42:29.002581,41.98,Hyderabad,Peer-to-Peer,Web,134.91.117.179,legit
c96e0a93-532a-492c-8cde-afc99b082c36,user2258@axis,2025-04-05T13:47:29.002581,98.26,Pune,Bill-Payment,Android,100.247.187.44,legit
1cd323f6-e164-434d-9ff3-3a15e1b56545,user91@pnb,2025-03-24T20:51:29.002581,28.98,Noida,Peer-to-Peer,iOS,59.181.222.203,legit
bb3b2815-8d78-4944-8713-67a4a4835012,user4728@pnb,2025-03-23T10:52:29.002581,276.02,Bengaluru,Bill-Payment,Android,9.157.77.148,legit
1ace80cf-b8b7-4628-bf41-d50ba7d8de9c,user2278@hdfc,2025-04-04T02:25:29.002581,114.76,Pune,Bill-Payment,iOS,103.171.167.80,legit
dbce2d97-82c8-4899-92bf-68f18ee4a61e,user3905@kotak,2025-04-01T22:42:29.002581,84.03,Pune,Peer-to-Peer,Android,239.62.144.70,legit
ae2beee2-479e-48a9-b0ec-d7afcde83e48,user2642@kotak,2025-03-31T03:41:29.002581,95.58,Chennai,Merchant-Payment,Web,135.78.34.122,legit
2a346242-b5fb-4a7a-a09d-10a7413f108e,user2377@sbi,2025-03-30T22:32:29.002581,40.01,Mumbai,Peer-to-Peer,iOS,9.22.120.41,legit
6c4d450b-b800-49b5-afa1-fbc3187a5557,user3129@icici,2025-03-23T19:41:29.002581,66.02,Kolkata,Merchant-Payment,iOS,239.202.75.91,legit
ac1414c0-b825-498f-aff4-1d5e924a2eef,user4611@icici,2025-04-14T22:16:29.002581,31.51,Pune,Merchant-Payment,iOS,114.166.125.93,legit
9ecfddb0-ad6b-43a7-bb64-3151e619a2c2,user1096@kotak,2025-04-10T09:17:29.002581,51.7,Pune,Recharge,Android,57.165.99.86,legit
72144d15-1e69-4533-b24e-65f4f8831c80,user2264@pnb,2025-04-14T02:40:29.002581,10.57,Pune,Recharge,Android,221.54.156.211,legit
80ec16e7-b6e6-4ba6-a0cc-0a96c3787aba,user1445@pnb,2025-04-09T00:02:29.002581,201.2,Noida,Recharge,Web,169.200.183.26,legit
2a072233-2776-4bf4-a0b2-6692a9680236,user4501@hdfc,2025-04-08T21:55:29.002581,39.59,Bengaluru,Bill-Payment,Web,224.168.247.111,legit
e191f1f4-f7dc-483e-8515-d0d54a07a873,user1202@pnb,2025-04-05T06:04:29.002581,53.7,Mumbai,Merchant-Payment,iOS,75.61.69.23,legit
ee3a052b-3895-452e-8716-c261011aad74,user17@sbi,2025-04-02T09:40:29.002581,7.56,Delhi,Peer-to-Peer,Android,171.80.116.194,legit
32c8364c-8861-4e68-9bdc-6ca69faf1bd9,user2275@hdfc,2025-03-27T23:24:29.002581,12.04,Delhi,Recharge,iOS,50.113.198.61,legit
79adf921-2468-4878-8d0c-352e8d5d72c0,user903@sbi,2025-04-16T09:51:29.002581,10.3,Pune,Bill-Payment,Android,32.44.64.92,legit
7094b7d4-c395-431d-b8d4-7ded55c92480,user4710@hdfc,2025-04-04T10:14:29.002581,6.16,Kolkata,Merchant-Payment,Android,129.227.209.199,legit
6873abf7-17b2-4fd7-ac25-439b1eaec654,user4324@icici,2025-04-15T17:34:29.002581,6.8,Chennai,Bill-Payment,iOS,34.203.67.85,legit
c35e4c3c-62b4-4f0d-a895-f0863fc8e3ac,user1505@hdfc,2025-04-06T20:09:29.002581,33.75,Noida,Merchant-Payment,Android,8.138.43.228,legit
5dfd8236-2f88-45ea-942c-1b87617ea02c,user4364@axis,2025-04-04T22:49:29.002581,156.11,Bengaluru,Recharge,iOS,125.64.232.155,legit
20d16640-9566-4d3e-affa-036219a7c7ea,user4075@sbi,2025-03-22T13:02:29.002581,29.06,Bengaluru,Bill-Payment,Web,12.102.112.247,legit
f4425bf5-0432-4626-a7b7-ae08250b16a9,user4181@icici,2025-03-20T01:41:29.002581,160.14,Chennai,Peer-to-Peer,Android,247.204.144.105,legit
4916986b-b04d-45e5-a756-5fec433ed41e,user269@axis,2025-03-22T07:09:29.002581,21.77,Bengaluru,Bill-Payment,Web,65.23.180.47,legit
4d840870-941a-441b-8b26-7223609d0fa0,user740@pnb,2025-04-15T01:46:29.002581,212.11,Chennai,Merchant-Payment,Web,132.223.57.219,legit
00ffb678-d2b7-468c-af07-184f42785628,user171@pnb,2025-04-13T00:24:29.002581,69.08,Bengaluru,Merchant-Payment,iOS,232.251.72.156,legit
72b150c1-a99c-46af-8ead-6fc19388ecea,user2025@pnb,2025-04-09T12:34:29.002581,48.17,Kolkata,Merchant-Payment,Android,157.108.59.188,legit
0750a3a5-1670-4336-9003-a6b9e9c63100,user4108@axis,2025-04-06T23:24:29.002581,80.5,Hyderabad,Peer-to-Peer,Web,13.126.180.22,legit
8f039a6a-9cc7-4f58-8ad6-af844fa40db1,user4735@hdfc,2025-03-31T05:21:29.002581,114.15,Bengaluru,Merchant-Payment,Android,10.23.226.92,legit
eab96e7a-96fc-4cbb-8afc-b40ce7289485,user4212@icici,2025-03-29T20:01:29.002581,100.84,Hyderabad,Peer-to-Peer,Android,23.145.254.109,legit
657f82ea-5c66-4e52-bcf0-e87545b3a53e,user3267@sbi,2025-04-03T15:46:29.002581,28.95,Pune,Recharge,Web,32.152.248.25,legit
8dc387bd-f1d5-4917-8bdb-357863205cb1,user280@kotak,2025-04-03T12:16:29.002581,57.29,Hyderabad,Peer-to-Peer,iOS,21.19.211.79,legit
3ef25d9d-532c-4989-b969-91fa5d5a17e6,user3984@sbi,2025-04-14T14:36:29.002581,287.7,Kolkata,Recharge,Web,62.190.98.127,legit
d18faab7-5d0b-4ef0-a357-aaa0b69f02cf,user1251@kotak,2025-03-27T13:43:29.002581,30.04,Noida,Recharge,Web,187.144.134.172,legit
55001f34-4dd1-4fa3-b41a-fc3bcc263b31,user1052@icici,2025-03-21T16:16:29.002581,137.82,Pune,Recharge,Web,69.57.12.85,legit
ac436e74-ac89-4fbb-b6b6-e33e838dae24,user4852@sbi,2025-03-20T08:12:29.002581,194.22,Hyderabad,Recharge,Web,47.82.53.254,legit
ffa43c96-b733-4be5-9d5b-b0cc145e497c,user3438@sbi,2025-03-29T07:57:29.002581,80.44,Pune,Recharge,Android,110.151.179.37,legit
5ec4c1fe-2f30-42f4-81ea-2b0f0813eb4d,user4630@axis,2025-04-04T07:33:29.002581,39.93,Bengaluru,Peer-to-Peer,Android,105.55.91.113,legit
c85d77ba-1802-423a-aa56-3f3b5a2ca552,user1723@pnb,2025-04-14T22:02:29.002581,29.67,Hyderabad,Peer-to-Peer,Web,235.60.141.67,legit
92b17ebe-0c21-4728-91ca-06c4c4994eba,user3195@kotak,2025-04-18T00:31:29.002581,14.88,Hyderabad,Bill-Payment,Web,25.232.72.230,legit
70d8b440-9242-485a-9caa-c62f1a6914c4,user2408@pnb,2025-04-18T00:25:29.002581,31.73,Noida,Peer-to-Peer,Web,182.250.194.20,legit
a529cbac-5a49-46f8-bb93-c290da1b472c,user657@axis,2025-03-21T13:11:29.002581,63.51,Bengaluru,Peer-to-Peer,Web,82.89.2.115,legit
6806678a-a6b1-448a-b46a-ea602c346977,user528@icici,2025-04-09T10:43:29.002581,93.24,Chennai,Bill-Payment,Android,243.92.116.14,legit
